ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,humidity,temperature,class
120794.6,121110.5,24857.6,24857.3,24842.7,17047.9,17050.4,17056.4,35418.0,35407.1,35423.7,23340.6,23336.5,23329.2,216362.5,216857.1,2998.3,2990.2,2003.9,2144983.2,2003.8,1100.1,1100.1,1100.1,2933.4,2932.7,2932.2,1707.9,1708.5,1709.1,4735.8,4735.6,8467.3,8470.6,6369.3,6370.1,6369.9,1613.1,1613.0,1613.0,10581.0,10582.0,10585.3,4025.5,4029.1,4028.1,46923.9,46948.6,2252947.2,2265858.2,3104.7,3102.6,3101.7,2984.6,2983.7,2984.0,1100.4,1100.4,1100.4,1840.0,1838.2,1838.5,5564.1,5564.8,45.16,25.07,ambient
120590.6,121110.5,24849.5,24833.7,24840.3,17045.4,17027.5,17041.3,35426.3,35496.7,35431.5,23338.1,23346.3,23330.4,216477.0,216873.0,2998.1,2990.1,2003.8,2225054.5,2003.7,1100.1,1100.1,1100.1,2933.9,2933.2,2932.2,1707.4,1708.3,1708.9,4735.1,4735.3,8471.4,8470.8,6367.9,6369.1,6368.9,1613.1,1612.8,1613.3,10591.2,10582.6,10583.1,4026.4,4029.9,4031.6,46911.6,46964.6,2249956.0,2314944.0,3104.3,3102.7,3102.1,2984.1,2984.0,2984.3,1100.4,1100.4,1100.4,1840.0,1838.0,1838.5,5564.7,5565.1,45.16,25.07,ambient
120794.6,121166.2,24847.0,24851.3,24840.5,17035.7,17037.4,17041.8,35425.4,35438.6,35440.2,23338.4,23344.1,23340.4,216031.4,216066.8,2998.0,2989.9,2003.8,2141111.5,2004.3,1100.1,1100.1,1100.1,2933.2,2933.1,2933.5,1707.7,1708.2,1708.8,4735.8,4734.5,8473.6,8470.8,6365.3,6367.1,6365.6,1612.5,1613.1,1612.8,10578.7,10584.6,10581.9,4030.2,4031.7,4028.3,46946.7,46977.3,2243996.8,2258954.0,3103.9,3102.3,3101.5,2984.2,2984.1,2983.8,1100.4,1100.4,1100.4,1839.9,1838.1,1838.3,5566.6,5565.5,45.16,25.07,ambient
121113.0,121134.0,24845.3,24849.5,24851.2,17043.7,17048.9,17044.1,35425.6,35422.2,35425.8,23338.5,23341.5,23346.4,216291.5,216988.1,2998.1,2989.9,2002.9,2247398.0,2002.9,1100.2,1100.1,1100.1,2932.1,2931.6,2932.0,1707.3,1707.9,1708.6,4735.3,4735.1,8466.8,8468.8,6368.8,6366.2,6367.9,1612.2,1612.5,1613.0,10578.7,10581.4,10582.6,4029.0,4029.3,4026.6,46927.9,46950.8,2287268.0,2260676.0,3103.7,3102.4,3101.8,2984.1,2983.5,2983.5,1100.4,1100.4,1100.3,1839.6,1837.8,1838.2,5565.2,5563.6,45.110001,25.059999,ambient
120806.9,120931.4,24834.9,24842.2,24840.2,17042.5,17046.3,17041.8,35406.5,35421.2,35414.1,23320.4,23315.4,23316.9,216039.2,217011.9,2997.9,2990.0,2003.9,2216737.8,2004.0,1100.1,1100.1,1100.1,2933.7,2933.5,2932.9,1707.8,1708.4,1709.0,4735.9,4734.8,8470.4,8470.3,6367.6,6367.9,6368.8,1611.8,1611.5,1612.0,10577.5,10583.2,10577.8,4029.1,4030.4,4030.8,46929.6,46928.9,2172483.8,2211365.5,3103.7,3102.1,3101.4,2984.0,2983.3,2983.2,1100.4,1100.4,1100.3,1839.6,1837.8,1838.1,5563.9,5563.5,45.139999,25.08,ambient
120999.3,121238.1,24836.5,24834.3,24847.1,17044.8,17042.7,17040.8,35426.1,35413.9,35411.0,23316.1,23317.6,23304.1,215760.2,216932.5,2997.9,2989.9,2003.6,2231752.8,2004.0,1100.1,1100.1,1100.1,2933.1,2932.0,2932.1,1707.6,1708.3,1708.7,4736.4,4735.5,8467.3,8469.4,6368.4,6368.8,6369.8,1612.4,1612.0,1612.5,10576.7,10584.2,10578.3,4033.2,4033.2,4034.7,46828.1,46965.7,2277605.8,2208072.2,3103.5,3101.7,3101.2,2983.8,2983.7,2984.0,1100.4,1100.4,1100.4,1839.5,1837.7,1838.1,5565.3,5563.1,45.110001,25.08,ambient
120749.1,121027.7,24840.1,24843.0,24847.7,17037.3,17042.3,17037.4,35405.2,35428.2,35422.0,23328.1,23328.8,23329.7,217111.2,216746.1,2997.9,2990.2,2003.6,2165345.0,2003.6,1100.1,1100.1,1100.1,2933.4,2932.2,2931.4,1707.9,1708.8,1709.4,4735.5,4734.8,8470.6,8468.7,6370.9,6369.7,6367.9,1612.3,1612.3,1612.2,10570.1,10572.3,10578.8,4032.7,4029.6,4031.3,46766.7,46960.5,2242300.0,2374730.2,3103.4,3101.5,3100.9,2983.8,2983.8,2983.7,1100.4,1100.4,1100.4,1839.9,1837.9,1837.9,5564.4,5563.0,45.099998,25.08,ambient
120772.4,120835.2,24858.4,24847.3,24837.3,17042.3,17042.6,17043.6,35426.7,35414.8,35424.9,23328.0,23304.9,23318.5,216702.5,216996.0,2997.9,2989.9,2003.6,2159432.0,2003.4,1100.1,1100.1,1100.1,2932.7,2932.2,2932.0,1707.6,1708.5,1709.0,4735.8,4735.4,8473.6,8472.1,6365.2,6364.7,6363.7,1612.7,1612.0,1613.0,10564.2,10569.6,10574.2,4029.2,4030.1,4030.8,46897.7,46956.2,2293903.0,2315847.8,3102.9,3101.3,3100.6,2983.9,2983.9,2983.8,1100.4,1100.3,1100.4,1839.6,1837.7,1838.3,5563.2,5563.9,45.110001,25.08,ambient
121103.1,120751.5,24842.4,24855.5,24840.6,17034.6,17031.3,17033.7,35435.6,35406.5,35432.8,23324.9,23313.9,23327.1,216880.9,216445.4,2998.0,2990.2,2003.4,2160218.2,2003.7,1100.1,1100.1,1100.1,2932.0,2931.7,2931.4,1707.7,1708.5,1708.8,4735.5,4734.9,8467.2,8468.3,6363.8,6363.7,6363.6,1611.9,1611.6,1612.2,10570.7,10570.1,10571.5,4026.6,4026.5,4029.0,46865.7,46938.7,2198251.0,2182476.8,3103.8,3101.4,3100.6,2984.0,2983.3,2983.5,1100.4,1100.4,1100.3,1839.4,1837.5,1838.0,5564.1,5562.1,45.09,25.08,ambient
120450.9,121199.7,24838.8,24852.7,24846.1,17030.5,17039.3,17037.3,35419.5,35429.3,35401.3,23333.7,23329.6,23342.3,215893.7,216244.1,2998.2,2990.1,2003.6,2099425.2,2003.6,1100.1,1100.1,1100.1,2931.8,2931.6,2931.1,1707.7,1708.3,1709.1,4735.8,4735.6,8470.7,8469.4,6365.4,6366.5,6366.0,1611.9,1611.9,1612.1,10572.6,10578.0,10574.7,4030.5,4033.0,4034.2,46944.9,46934.8,2324926.2,2271499.5,3103.3,3101.5,3100.6,2984.1,2983.9,2983.8,1100.4,1100.4,1100.4,1839.3,1837.3,1837.6,5564.7,5563.9,45.080002,25.1,ambient
120818.0,120919.0,24845.3,24832.1,24839.1,17032.1,17039.1,17043.1,35432.6,35438.6,35441.9,23337.1,23322.8,23342.5,216259.9,216849.2,2998.2,2990.2,2004.0,2143433.0,2003.6,1100.1,1100.1,1100.1,2933.4,2932.5,2932.4,1707.6,1708.3,1708.8,4735.7,4736.0,8467.9,8469.6,6367.3,6367.4,6365.7,1612.2,1611.9,1612.4,10577.2,10579.4,10580.9,4027.1,4035.0,4032.6,46948.2,46959.9,2226725.2,2279356.2,3102.8,3101.5,3101.3,2983.5,2983.7,2984.0,1100.4,1100.4,1100.3,1839.5,1837.4,1837.9,5564.4,5563.7,45.080002,25.08,ambient
120806.9,120984.5,24834.3,24847.9,24850.3,17038.7,17042.7,17040.4,35436.5,35437.6,35435.0,23317.8,23326.3,23318.3,216508.7,216888.8,2998.0,2990.2,2003.9,2161005.5,2003.9,1100.1,1100.1,1100.1,2932.6,2932.5,2932.1,1707.7,1708.2,1708.8,4735.6,4734.9,8470.8,8473.7,6366.4,6367.8,6367.1,1612.3,1612.1,1611.8,10574.4,10581.1,10579.9,4026.4,4028.3,4030.6,46860.7,46921.3,2306391.8,2246547.0,3103.1,3101.1,3101.1,2984.5,2984.2,2984.3,1100.4,1100.4,1100.4,1839.1,1837.5,1838.0,5566.8,5566.6,45.02,25.07,ambient
120606.6,120818.0,24845.8,24835.0,24856.4,17025.8,17048.5,17041.3,35436.7,35422.4,35438.6,23309.1,23319.9,23309.6,215807.3,215878.0,2997.9,2990.0,2003.4,1970061.2,2003.8,1100.1,1100.1,1100.1,2933.5,2933.5,2933.1,1707.6,1708.3,1708.8,4735.9,4735.6,8468.8,8473.6,6367.6,6366.4,6367.7,1612.2,1612.2,1612.4,10567.7,10568.2,10568.0,4030.1,4030.3,4031.1,46923.1,47014.6,2286386.0,2373780.0,3102.7,3100.8,3100.5,2984.5,2983.7,2984.2,1100.4,1100.4,1100.4,1839.6,1837.6,1838.0,5564.5,5564.1,45.02,25.08,ambient
120845.1,121057.3,24841.1,24835.0,24843.4,17032.1,17034.5,17044.1,35428.2,35441.7,35421.5,23324.6,23321.9,23316.0,215960.6,216461.2,2998.7,2990.3,2004.2,2199066.2,2004.0,1100.1,1100.1,1100.1,2934.7,2934.6,2934.5,1707.4,1708.2,1708.6,4736.7,4736.7,8472.3,8469.1,6363.1,6362.8,6362.1,1611.9,1611.6,1612.1,10565.5,10568.8,10568.1,4031.6,4030.3,4031.9,46942.8,47006.2,2208072.2,2241452.5,3103.2,3101.4,3100.6,2984.6,2984.3,2984.2,1100.4,1100.4,1100.4,1839.8,1837.7,1838.0,5566.4,5565.2,45.02,25.110001,ambient
120746.6,120972.1,24838.2,24843.6,24841.6,17040.7,17032.3,17030.8,35432.8,35427.4,35376.2,23318.8,23326.0,23333.3,215862.3,216639.2,2998.1,2990.1,2004.0,2093866.2,2004.1,1100.1,1100.1,1100.1,2933.0,2932.8,2932.4,1707.6,1708.5,1709.1,4735.1,4736.0,8472.8,8474.2,6363.1,6365.7,6366.1,1612.8,1612.3,1612.6,10553.8,10557.3,10559.3,4030.5,4034.1,4033.6,46942.5,46954.7,2203969.5,2388598.2,3103.2,3101.4,3100.9,2984.1,2983.7,2983.8,1100.4,1100.4,1100.4,1839.6,1837.8,1838.1,5564.3,5563.1,44.98,25.1,ambient
120883.3,120837.7,24848.0,24847.5,24856.7,17028.8,17021.0,17031.0,35441.9,35428.9,35414.1,23331.3,23327.8,23326.7,215807.3,216841.2,2998.5,2990.5,2003.9,2103893.8,2004.3,1100.1,1100.1,1100.1,2933.8,2934.4,2934.4,1707.6,1708.2,1708.7,4736.6,4736.9,8469.4,8470.6,6363.8,6363.5,6361.7,1612.8,1612.8,1612.8,10562.2,10562.5,10569.0,4029.3,4031.2,4034.9,46941.3,46969.6,2170098.8,2252947.2,3102.5,3100.7,3100.3,2983.7,2983.9,2984.2,1100.4,1100.4,1100.4,1839.5,1837.3,1838.2,5561.4,5563.2,45.0,25.120001,ambient
121100.6,120027.8,24843.2,24831.8,24856.0,17031.9,17034.8,17037.2,35408.7,35414.1,35424.9,23316.6,23313.9,23309.2,216865.0,216940.4,2998.6,2990.4,2004.5,2140338.8,2004.6,1100.1,1100.1,1100.1,2933.1,2932.6,2932.1,1707.4,1708.1,1708.6,4736.0,4735.7,8471.8,8470.7,6360.0,6361.9,6361.7,1612.1,1612.3,1612.6,10576.4,10580.8,10578.2,4027.6,4026.7,4027.4,46974.1,46979.5,2230913.2,2293903.0,3102.2,3100.3,3099.6,2984.2,2983.9,2984.2,1100.4,1100.4,1100.4,1839.7,1837.9,1838.0,5565.3,5563.1,45.009998,25.1,ambient
120921.5,120996.8,24842.2,24855.5,24850.8,17028.3,17027.8,17030.9,35419.7,35438.2,35424.7,23326.0,23319.8,23320.0,216932.5,215999.9,2998.6,2990.5,2003.8,2190538.0,2003.9,1100.1,1100.1,1100.1,2932.7,2933.1,2932.4,1706.9,1707.8,1708.2,4736.0,4735.7,8473.7,8473.1,6358.7,6360.0,6360.2,1611.6,1611.5,1612.1,10564.5,10569.2,10567.3,4025.7,4026.4,4027.1,46938.0,46980.3,2220057.0,2317657.8,3102.1,3100.3,3099.5,2984.1,2983.5,2983.8,1100.4,1100.4,1100.4,1839.1,1837.4,1837.6,5564.8,5564.5,45.02,25.1,ambient
121245.5,120866.0,24854.1,24845.0,24841.5,17029.2,17026.1,17033.2,35415.4,35423.2,35419.9,23344.0,23331.4,23323.0,216259.9,215992.0,2998.4,2990.5,2003.5,2126143.8,2003.5,1100.1,1100.1,1100.1,2933.0,2931.7,2931.8,1707.1,1707.6,1708.1,4735.1,4735.9,8470.1,8468.1,6361.8,6361.5,6360.1,1611.8,1611.7,1612.1,10564.9,10570.0,10572.5,4027.6,4028.4,4028.9,46945.2,46945.6,2330865.5,2296567.2,3101.7,3100.1,3099.9,2984.6,2984.1,2984.0,1100.4,1100.4,1100.4,1839.3,1837.3,1838.0,5565.1,5563.6,45.07,25.08,ambient
120749.1,121105.6,24838.9,24839.4,24833.9,17026.9,17031.4,17030.5,35430.9,35428.2,35425.1,23314.6,23315.8,23317.8,217143.0,216932.5,2998.3,2990.4,2003.7,2232593.0,2003.7,1100.2,1100.1,1100.1,2932.6,2931.2,2930.9,1707.1,1707.8,1708.5,4737.1,4735.7,8471.3,8469.2,6360.1,6362.7,6361.0,1611.2,1611.1,1611.9,10568.3,10575.7,10574.1,4024.2,4026.0,4028.5,46889.3,46952.9,2236381.2,2295678.5,3100.9,3099.5,3098.8,2984.2,2984.0,2984.1,1100.4,1100.4,1100.4,1839.2,1837.1,1837.6,5561.3,5560.9,45.099998,25.1,ambient
120749.1,121074.7,24852.1,24835.3,24831.5,17021.0,17032.2,17027.1,35398.7,35421.5,35420.4,23343.1,23330.3,23323.4,215736.6,216785.7,2998.4,2990.3,2003.5,2121580.5,2004.0,1100.1,1100.1,1100.1,2932.3,2931.0,2930.4,1706.9,1707.8,1708.3,4736.6,4735.9,8471.3,8471.5,6360.7,6359.5,6358.6,1611.5,1611.2,1611.5,10556.9,10560.5,10556.4,4026.5,4025.7,4026.5,46973.7,46989.4,2273240.8,2275857.5,3101.2,3099.4,3098.7,2984.2,2983.9,2984.1,1100.4,1100.4,1100.3,1839.2,1837.2,1837.6,5563.3,5562.8,45.060001,25.110001,ambient
120661.8,121243.1,24839.1,24839.5,24840.5,17026.8,17028.2,17028.7,35423.9,35437.6,35432.4,23319.0,23320.3,23323.3,216267.8,215952.7,2998.4,2990.3,2003.8,2170098.8,2003.9,1100.1,1100.1,1100.1,2931.0,2930.4,2930.8,1706.9,1707.8,1708.4,4736.4,4736.5,8466.6,8469.6,6358.8,6357.4,6360.3,1611.1,1610.7,1611.2,10555.3,10548.7,10552.7,4030.2,4030.9,4029.5,46967.2,46989.0,2237224.8,2267591.0,3100.4,3098.5,3098.4,2983.9,2983.4,2983.9,1100.4,1100.4,1100.4,1839.0,1837.1,1837.1,5566.5,5564.9,45.119999,25.110001,ambient
120825.4,120999.3,24844.9,24836.0,24835.7,17029.3,17020.5,17017.9,35411.3,35413.1,35419.9,23319.3,23310.3,23315.9,215407.4,216564.0,2998.5,2990.4,2003.8,2190538.0,2003.6,1100.1,1100.1,1100.1,2929.6,2930.3,2929.5,1707.0,1707.7,1708.2,4736.4,4737.0,8472.4,8468.8,6361.2,6361.9,6361.2,1611.0,1611.1,1611.0,10547.2,10548.2,10558.5,4030.3,4028.3,4030.8,46932.2,46957.0,2303704.0,2369985.8,3099.6,3097.5,3097.4,2984.4,2983.8,2984.2,1100.4,1100.4,1100.3,1838.7,1836.9,1837.5,5565.5,5564.7,45.080002,25.120001,ambient
120724.5,120688.8,24832.7,24843.7,24849.5,17022.7,17024.1,17021.5,35424.3,35428.9,35450.8,23304.9,23298.4,23306.9,215944.8,216500.8,2998.1,2989.9,2003.5,2135714.2,2003.5,1100.1,1100.1,1100.1,2930.6,2930.1,2929.3,1706.8,1707.6,1708.0,4737.4,4736.3,8464.7,8467.8,6359.8,6359.4,6359.1,1610.7,1610.7,1611.2,10550.1,10558.0,10555.4,4029.3,4029.4,4031.7,46940.6,46992.6,2315847.8,2250809.8,3099.5,3098.1,3096.7,2984.4,2984.1,2984.3,1100.4,1100.3,1100.4,1838.9,1837.0,1837.3,5565.2,5563.8,45.080002,25.120001,ambient
120784.8,121117.9,24835.4,24840.6,24849.1,17023.6,17020.8,17020.9,35423.7,35426.5,35413.1,23316.4,23313.2,23330.5,216940.4,215724.8,2998.0,2990.5,2003.6,2205608.8,2003.5,1100.1,1100.1,1100.1,2929.4,2928.2,2927.8,1706.7,1707.3,1708.0,4736.7,4737.0,8468.2,8467.2,6356.8,6357.1,6356.7,1610.6,1610.5,1610.9,10551.3,10555.3,10555.3,4029.2,4028.3,4029.7,46926.5,46976.9,2293015.8,2293015.8,3098.6,3096.8,3096.2,2984.2,2983.7,2984.2,1100.4,1100.4,1100.4,1838.8,1836.7,1836.8,5564.3,5564.5,45.09,25.120001,ambient
120618.8,120900.5,24846.4,24840.0,24834.3,17026.0,17017.3,17020.3,35426.3,35434.7,35435.4,23325.4,23326.4,23329.0,216330.9,215736.6,2998.2,2990.4,2003.7,2188920.8,2003.7,1100.1,1100.1,1100.1,2930.0,2930.4,2929.6,1706.8,1707.4,1708.2,4736.8,4735.8,8462.6,8463.7,6355.2,6353.8,6353.4,1610.6,1610.3,1610.8,10551.1,10557.1,10557.9,4027.5,4030.2,4029.1,46907.1,46980.3,2277605.8,2216737.8,3099.0,3097.2,3096.6,2984.1,2983.4,2983.7,1100.4,1100.4,1100.4,1838.5,1837.2,1837.2,5563.0,5562.3,45.099998,25.110001,ambient
120606.6,121173.7,24831.7,24843.1,24851.1,17015.9,17020.8,17020.3,35418.9,35432.8,35422.6,23313.3,23323.0,23318.3,215591.5,216445.4,2998.4,2990.2,2003.5,2164554.8,2003.5,1100.1,1100.1,1100.1,2930.1,2930.0,2929.2,1706.7,1707.4,1707.9,4735.9,4736.5,8465.7,8469.9,6359.7,6359.3,6358.4,1610.4,1610.1,1610.2,10547.1,10543.6,10548.9,4024.8,4025.4,4027.7,46897.7,46960.5,2172483.8,2235538.2,3098.5,3097.1,3096.4,2983.7,2983.5,2983.6,1100.4,1100.4,1100.4,1838.6,1836.8,1836.7,5565.2,5565.7,45.099998,25.110001,ambient
120845.1,120818.0,24828.0,24850.8,24849.0,17003.9,17014.0,17014.8,35435.9,35415.6,35417.4,23332.3,23340.6,23327.6,214108.3,216647.1,2998.3,2990.4,2003.8,2183280.2,2003.8,1100.1,1100.1,1100.1,2928.8,2928.2,2927.9,1706.4,1707.1,1707.5,4736.2,4736.3,8464.5,8469.0,6356.9,6355.7,6355.7,1610.5,1610.6,1611.0,10552.0,10546.4,10548.9,4025.6,4030.6,4027.9,46912.3,46930.0,2330865.5,2180871.5,3098.7,3096.9,3096.4,2984.1,2983.6,2983.6,1100.4,1100.4,1100.3,1838.7,1837.0,1837.2,5563.6,5563.6,45.049999,25.120001,ambient
121045.0,120933.9,24839.4,24838.1,24834.6,17022.1,17013.7,17015.5,35402.8,35413.3,35392.2,23333.6,23328.8,23326.5,216259.9,216670.9,2998.0,2990.2,2003.6,2082836.0,2004.0,1100.1,1100.1,1100.1,2929.4,2929.8,2928.4,1706.6,1707.3,1707.7,4735.8,4735.3,8467.1,8468.3,6353.8,6355.2,6355.3,1610.3,1609.9,1610.7,10551.2,10545.8,10545.9,4025.7,4025.0,4026.9,46929.6,46945.2,2315847.8,2387636.8,3098.3,3096.5,3096.0,2983.4,2983.6,2983.6,1100.4,1100.4,1100.4,1838.3,1836.2,1836.8,5565.7,5564.4,45.07,25.120001,ambient
120722.0,120943.7,24851.3,24829.4,24837.4,17005.2,17009.8,17012.6,35434.0,35437.3,35402.8,23324.6,23326.8,23332.7,216532.4,216453.3,2998.3,2990.4,2003.1,2112888.2,2003.7,1100.1,1100.1,1100.1,2929.3,2928.2,2928.0,1706.3,1707.1,1707.5,4735.3,4735.5,8465.1,8465.3,6355.4,6356.1,6355.0,1610.2,1610.2,1610.6,10545.9,10549.6,10543.5,4024.8,4025.3,4028.4,46919.2,46957.3,2273240.8,2258954.0,3097.9,3095.8,3095.3,2983.8,2983.4,2983.5,1100.4,1100.4,1100.3,1838.2,1836.2,1836.7,5564.1,5562.5,45.029999,25.120001,ambient
120575.9,120847.6,24850.0,24826.2,24827.4,17009.4,17010.2,17008.7,35418.5,35436.1,35424.1,23307.7,23302.3,23299.7,216461.2,216932.5,2998.2,2990.0,2003.2,2184084.2,2003.7,1100.2,1100.1,1100.1,2928.9,2927.9,2927.4,1706.2,1707.1,1707.7,4735.9,4735.2,8468.9,8468.2,6354.8,6355.3,6354.4,1610.2,1609.7,1610.3,10533.4,10542.9,10546.2,4026.3,4024.1,4024.2,46863.7,46891.5,2188920.8,2128432.8,3097.4,3095.7,3095.4,2983.8,2983.3,2983.6,1100.4,1100.3,1100.4,1838.2,1836.4,1836.5,5564.3,5560.4,45.060001,25.120001,ambient
120999.3,120984.5,24833.1,24838.0,24835.6,17015.5,17013.5,17018.5,35413.5,35417.2,35413.3,23290.4,23307.8,23313.6,217019.8,218999.8,2998.0,2989.8,2003.8,2196215.8,2003.5,1100.1,1100.1,1100.1,2928.6,2928.5,2928.0,1706.3,1707.2,1708.0,4736.0,4735.4,8466.0,8465.7,6353.5,6354.7,6354.6,1610.4,1610.1,1610.6,10537.6,10546.7,10546.8,4027.8,4027.4,4029.1,46922.4,46942.8,2234696.0,2236381.2,3097.0,3095.5,3095.0,2983.4,2983.3,2983.6,1100.4,1100.3,1100.4,1838.0,1836.3,1836.4,5561.9,5560.9,45.029999,25.139999,ambient
121025.2,121006.7,24842.1,24829.3,24836.3,17007.1,17012.4,17007.5,35415.4,35353.0,35419.7,23298.1,23283.0,23294.0,215685.6,215685.6,2998.0,2990.0,2004.0,2186500.0,2003.9,1100.1,1100.1,1100.1,2929.3,2928.2,2928.0,1706.0,1706.9,1707.6,4736.5,4735.3,8466.1,8467.1,6354.7,6355.0,6354.1,1610.1,1610.0,1610.4,10541.1,10545.7,10545.5,4028.2,4028.2,4028.6,46905.3,46944.9,2240605.5,2187306.2,3097.4,3095.5,3095.0,2983.4,2982.9,2983.6,1100.4,1100.4,1100.4,1838.0,1836.1,1836.4,5563.7,5562.4,45.060001,25.120001,ambient
120751.5,120982.0,24824.6,24822.0,24825.5,16996.3,17022.1,17000.1,35397.6,35410.8,35406.7,23290.0,23291.9,23294.7,216153.5,216291.5,2998.1,2989.9,2003.4,2225889.5,2003.2,1100.1,1100.1,1100.1,2928.0,2928.7,2928.1,1706.6,1707.2,1707.8,4736.4,4735.0,8466.1,8468.3,6352.9,6353.3,6352.4,1609.8,1609.9,1610.2,10547.6,10545.7,10551.8,4025.1,4025.5,4024.3,46843.7,46895.2,2266724.5,2308636.0,3096.6,3095.1,3094.0,2983.7,2983.2,2983.6,1100.4,1100.4,1100.4,1838.2,1836.0,1836.2,5562.3,5561.8,45.0,25.15,ambient
120300.6,120972.1,24820.7,24827.6,24814.8,17008.7,17008.9,17002.0,35395.7,35408.1,35431.9,23287.1,23290.2,23290.8,215638.5,216252.0,2997.9,2989.9,2003.4,2186500.0,2003.5,1100.1,1100.1,1100.1,2928.9,2927.4,2928.1,1706.4,1706.9,1707.4,4736.2,4735.8,8469.3,8470.7,6354.0,6354.8,6353.3,1609.7,1609.6,1610.0,10546.4,10551.0,10547.9,4027.6,4027.7,4030.3,46830.3,46896.4,2282865.8,2299238.8,3096.5,3094.8,3094.3,2983.5,2983.2,2983.5,1100.4,1100.4,1100.4,1837.5,1835.8,1836.1,5564.7,5562.3,45.009998,25.120001,ambient
120648.3,120774.9,24832.6,24833.2,24822.7,16999.8,16996.0,17004.8,35387.9,35415.0,35423.9,23304.8,23295.7,23292.3,216370.4,216346.7,2997.9,2989.8,2003.8,2252947.2,2004.0,1100.1,1100.1,1100.1,2928.5,2928.4,2927.5,1706.6,1707.1,1707.8,4735.6,4734.9,8468.8,8467.5,6352.8,6352.5,6353.0,1609.8,1609.7,1610.1,10548.0,10543.6,10554.8,4027.5,4024.7,4028.8,46896.9,46934.1,2252947.2,2309535.0,3096.5,3094.7,3094.1,2983.8,2983.5,2983.7,1100.4,1100.4,1100.3,1837.7,1835.6,1836.2,5562.6,5562.7,45.040001,25.15,ambient
120802.0,120972.1,24837.9,24816.3,24825.9,17012.8,17014.1,17009.6,35425.4,35437.6,35424.1,23294.9,23282.9,23286.9,216252.0,217641.2,2998.1,2990.0,2002.4,2216737.8,2003.5,1100.1,1100.1,1100.1,2928.0,2928.2,2927.6,1706.0,1706.8,1707.2,4735.0,4735.4,8465.8,8466.2,6353.9,6353.8,6352.0,1609.8,1609.4,1610.1,10531.8,10534.8,10534.8,4029.5,4025.5,4025.0,46870.9,46914.0,2301915.8,2318564.0,3095.6,3094.3,3093.5,2983.2,2983.0,2984.0,1100.4,1100.4,1100.4,1837.7,1835.8,1836.3,5565.2,5564.4,44.959999,25.18,ambient
120818.0,120961.0,24831.3,24836.5,24835.4,17015.3,17008.9,17006.7,35403.0,35401.9,35430.4,23286.7,23279.7,23293.8,216031.4,216145.6,2997.9,2989.8,2003.2,2171688.0,2003.7,1100.1,1100.1,1100.1,2928.5,2928.1,2928.3,1706.2,1706.9,1707.4,4735.8,4734.9,8469.1,8471.0,6353.7,6353.4,6351.6,1609.4,1609.3,1609.6,10536.3,10537.4,10538.9,4028.8,4028.9,4030.0,46867.2,46919.6,2301022.8,2068669.4,3096.3,3094.5,3093.8,2983.8,2983.5,2983.5,1100.4,1100.4,1100.4,1837.9,1835.9,1836.4,5562.3,5560.8,44.98,25.139999,ambient
120883.3,121129.1,24834.1,24829.3,24827.1,16998.3,17000.3,17008.2,35418.2,35437.3,35433.8,23293.3,23282.0,23291.2,216145.6,216370.4,2998.4,2990.0,2003.6,2224220.0,2003.9,1100.1,1100.1,1100.1,2926.7,2927.6,2926.5,1706.1,1706.9,1707.5,4736.6,4736.2,8464.0,8465.4,6350.1,6348.0,6350.3,1609.6,1609.4,1609.8,10545.6,10542.6,10545.0,4024.8,4026.7,4028.0,47028.0,46928.3,2315847.8,2289475.0,3096.1,3094.2,3093.5,2983.5,2983.1,2983.6,1100.4,1100.3,1100.4,1837.8,1835.8,1836.1,5562.3,5560.8,45.009998,25.139999,ambient
120915.3,120921.5,24827.2,24829.2,24831.4,17010.4,17015.9,17011.0,35400.2,35422.0,35396.1,23300.1,23289.1,23280.3,216532.4,216888.8,2997.8,2990.0,2003.8,2111384.0,2003.9,1100.1,1100.1,1100.1,2927.4,2926.6,2926.0,1706.0,1706.5,1707.2,4737.7,4737.3,8467.2,8469.4,6349.9,6350.1,6348.8,1609.2,1609.0,1609.6,10539.5,10543.4,10545.9,4027.9,4028.2,4029.3,46900.3,46902.5,2265858.2,2293015.8,3095.6,3093.4,3093.1,2983.6,2983.0,2983.5,1100.4,1100.4,1100.4,1837.9,1835.9,1836.2,5563.8,5563.4,45.0,25.15,ambient
